"EcoR_ID" "EcoR_Name" "NAME_ENGL" "disp_plot" "Coef_b" "Coef_q"
"176" 419 "Dalmatia" "Bosnia and Herzegovina" "0.001 km" -0.226110730213671 0.307907154644218
"177" 419 "Dalmatia" "Bosnia and Herzegovina" "0.1 km" -0.520929935764791 0.339098173301793
"178" 419 "Dalmatia" "Bosnia and Herzegovina" "0.5 km" -0.61456882208569 0.343645459899902
"179" 419 "Dalmatia" "Bosnia and Herzegovina" "1 km" -0.500232732617946 0.342367770208652
"180" 419 "Dalmatia" "Bosnia and Herzegovina" "2 km" -0.466242435854339 0.342495315872155
"181" 419 "Dalmatia" "Bosnia and Herzegovina" "5 km" -0.412996997024442 0.341986881567223
"182" 419 "Dalmatia" "Bosnia and Herzegovina" "10 km" -0.413277686744522 0.34239748726422
"183" 419 "Dalmatia" "Montenegro" "0.001 km" -0.226110730213671 0.307907154644218
"184" 419 "Dalmatia" "Montenegro" "0.1 km" -0.520929935764791 0.339098173301793
"185" 419 "Dalmatia" "Montenegro" "0.5 km" -0.61456882208569 0.343645459899902
"186" 419 "Dalmatia" "Montenegro" "1 km" -0.500232732617946 0.342367770208652
"187" 419 "Dalmatia" "Montenegro" "2 km" -0.466242435854339 0.342495315872155
"188" 419 "Dalmatia" "Montenegro" "5 km" -0.412996997024442 0.341986881567223
"189" 419 "Dalmatia" "Montenegro" "10 km" -0.413277686744522 0.34239748726422
"190" 431 "Central_Anatolia" "Turkey" "0.001 km" -0.793279152753698 0.338129305030916
"191" 431 "Central_Anatolia" "Turkey" "0.1 km" -0.767891974794796 0.3360072343406
"192" 431 "Central_Anatolia" "Turkey" "0.5 km" -0.751511098741091 0.338687084126225
"193" 431 "Central_Anatolia" "Turkey" "1 km" -0.91867904615547 0.344681469282684
"194" 431 "Central_Anatolia" "Turkey" "2 km" -0.893339886280678 0.34375044158019
"195" 431 "Central_Anatolia" "Turkey" "5 km" -0.809050975317187 0.341556317147269
"196" 431 "Central_Anatolia" "Turkey" "10 km" -0.842556644896217 0.344759063395628
"197" 442 "Upper_Tigris_&_Euphrates" "Turkey" "0.001 km" -0.685700087681204 0.339204997774337
"198" 442 "Upper_Tigris_&_Euphrates" "Turkey" "0.1 km" -0.832725613740625 0.346569667806529
"199" 442 "Upper_Tigris_&_Euphrates" "Turkey" "0.5 km" -0.781390416555891 0.346690776789698
"200" 442 "Upper_Tigris_&_Euphrates" "Turkey" "1 km" -0.753245592826821 0.346479640317339
"201" 442 "Upper_Tigris_&_Euphrates" "Turkey" "2 km" -0.790959330051397 0.347526113164147
"202" 442 "Upper_Tigris_&_Euphrates" "Turkey" "5 km" -0.776209146192639 0.347548210894853
"203" 442 "Upper_Tigris_&_Euphrates" "Turkey" "10 km" -0.824789782294448 0.349588692554143
